header.stamp,header.frame_id,cr7_pos,cr7_force,cr7_vel,topic
"builtin_interfaces.msg.Time(sec=1769591430, nanosec=668149225)",,[ 0.01684083 -0.80451792  0.37425645 -2.98866929 -0.69386734 -1.60693447],[0. 0. 0. 0. 0. 0.],"[ 3.63847993e-04  3.30858268e-04 -3.95346947e-03 -9.32259281e-07
 -1.37123523e-07 -1.54496596e-07]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591430, nanosec=668184317)",,[ 0.01685278 -0.80450535  0.37414438 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591430, nanosec=678319939)",,[ 0.01684602 -0.80451381  0.37421041 -2.98866777 -0.69387334 -1.60693556],[0. 0. 0. 0. 0. 0.],"[ 5.55598785e-04  4.06272535e-04 -4.72039410e-03 -6.45563170e-07
 -1.02941973e-07  3.28414668e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591430, nanosec=678352110)",,[ 0.01685917 -0.80450002  0.37408754 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591430, nanosec=688484823)",,[ 0.01685209 -0.80450938  0.37415942 -2.98866483 -0.69388032 -1.60693753],[0. 0. 0. 0. 0. 0.],"[ 5.96603531e-04  4.66929985e-04 -5.22592204e-03 -6.54953270e-07
 -1.61383586e-07 -1.05989930e-09]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591430, nanosec=688511824)",,[ 0.01686603 -0.80449429  0.37402647 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591430, nanosec=698652727)",,[ 0.01685893 -0.80450407  0.37410501 -2.98866238 -0.6938837  -1.60693885],[0. 0. 0. 0. 0. 0.],"[ 6.67179840e-04  5.57183641e-04 -5.60596501e-03 -2.54717520e-07
 -1.31203246e-07  1.08872185e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591430, nanosec=698688258)",,[ 0.01687339 -0.80448815  0.37396091 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591430, nanosec=708896224)",,[ 0.01686465 -0.80449741  0.37404543 -2.98866434 -0.69387631 -1.60693805],[0. 0. 0. 0. 0. 0.],"[ 5.35876445e-04  7.07144394e-04 -6.04543297e-03  8.08039073e-07
  1.60181630e-07 -7.14242726e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591430, nanosec=708943986)",,[ 0.01687735 -0.80448485  0.37392571 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591430, nanosec=719101779)",,[ 0.01687103 -0.80448925  0.37397421 -2.98866839 -0.69386146 -1.60693717],[0. 0. 0. 0. 0. 0.],"[ 5.55244953e-04  7.90070295e-04 -6.55327660e-03  1.32426006e-06
  2.72867107e-07 -1.18876493e-07]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591430, nanosec=719138180)",,[ 0.01688596 -0.80447766  0.37384899 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591430, nanosec=729282223)",,[ 0.01687711 -0.80448214  0.37390496 -2.98867064 -0.6938502  -1.60693793],[0. 0. 0. 0. 0. 0.],"[ 6.04695994e-04  7.22413130e-04 -6.96612147e-03  9.41875361e-07
  8.88457478e-08 -2.38283653e-07]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591430, nanosec=729311234)",,[ 0.0168952  -0.80446995  0.37376675 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591430, nanosec=739449977)",,[ 0.01688482 -0.8044757   0.37382892 -2.98866788 -0.69385086 -1.60694183],[0. 0. 0. 0. 0. 0.],"[ 7.88171462e-04  6.19736662e-04 -7.50901821e-03 -2.24304352e-07
 -2.62518386e-07 -2.27930942e-07]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591430, nanosec=739486149)",,[ 0.0169056  -0.80446126  0.37367413 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591430, nanosec=749644222)",,[ 0.01689305 -0.80446958  0.37375119 -2.98866373 -0.69386088 -1.60694592],[0. 0. 0. 0. 0. 0.],"[ 8.92602105e-04  5.87825474e-04 -7.89291770e-03 -9.90515217e-07
 -3.24809503e-07 -1.37403720e-07]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591430, nanosec=749713755)",,[ 0.0169172  -0.80445158  0.37357083 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591430, nanosec=759912480)",,[ 0.01690248 -0.80446138  0.37366519 -2.98866224 -0.69386255 -1.60694761],[0. 0. 0. 0. 0. 0.],"[ 9.58411694e-04  8.47905490e-04 -8.88559637e-03  4.91523695e-08
 -7.82217567e-08 -7.52915847e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591430, nanosec=759947272)",,[ 0.01693006 -0.80444085  0.37345639 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591430, nanosec=770092394)",,[ 0.01691396 -0.80445071  0.37355841 -2.98866525 -0.69385845 -1.60694445],[0. 0. 0. 0. 0. 0.],"[ 1.09516126e-03  9.95466782e-04 -1.00292854e-02  2.99033379e-07
  1.90283723e-07  1.57780020e-07]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591430, nanosec=770120905)",,[ 0.01694415 -0.80442908  0.3733309  -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591430, nanosec=780298770)",,[ 0.01692571 -0.80444075  0.37345268 -2.98866621 -0.69386434 -1.60694236],[0. 0. 0. 0. 0. 0.],"[ 1.22082773e-03  1.03276104e-03 -1.08959785e-02 -4.70942229e-07
  1.63429574e-07  2.05332695e-07]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591430, nanosec=780402744)",,[ 0.01695162 -0.80442285  0.37326443 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591430, nanosec=790598559)",,[ 0.016938   -0.8044312   0.37334288 -2.98867008 -0.69386709 -1.6069376 ],[0. 0. 0. 0. 0. 0.],"[ 1.21131997e-03  9.50527942e-04 -1.09247964e-02 -2.36735058e-07
  2.43519746e-07  1.75842400e-07]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591430, nanosec=790642941)",,[ 0.01696745 -0.80440964  0.37312348 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591430, nanosec=800809965)",,[ 0.01695131 -0.80441996  0.37322145 -2.98867382 -0.69386492 -1.60693463],[0. 0. 0. 0. 0. 0.],"[ 1.37210240e-03  1.06735564e-03 -1.21094350e-02 -3.61791078e-07
  1.53019337e-07  2.86643253e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591430, nanosec=800858417)",,[ 0.01698317 -0.80439652  0.37298354 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591430, nanosec=810995359)",,[ 0.01696478 -0.80440819  0.37309217 -2.9886726  -0.69387665 -1.60693607],[0. 0. 0. 0. 0. 0.],"[ 1.38885956e-03  1.22796379e-03 -1.31656105e-02 -8.40904617e-07
 -1.51268157e-07 -2.15429547e-07]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591430, nanosec=811026610)",,[ 0.01699906 -0.80438325  0.37284206 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591430, nanosec=821165473)",,[ 0.0169814  -0.80439408  0.37294494 -2.98867169 -0.69387836 -1.60693802],[0. 0. 0. 0. 0. 0.],"[ 1.48821210e-03  1.25583243e-03 -1.31952841e-02 -2.11623705e-07
 -3.38723335e-07 -2.99877220e-07]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591430, nanosec=821200675)",,[ 0.0170151  -0.80436986  0.3726992  -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591430, nanosec=831355928)",,[ 0.01699788 -0.80438213  0.37280576 -2.98866917 -0.69388123 -1.60694082],[0. 0. 0. 0. 0. 0.],"[ 1.62974670e-03  1.21174511e-03 -1.38584302e-02 -1.05274584e-07
 -1.65016345e-07 -1.86613862e-07]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591430, nanosec=831392069)",,[ 0.01703141 -0.80435624  0.37255395 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591430, nanosec=841567493)",,[ 0.01701346 -0.80436661  0.37266585 -2.98867415 -0.69386107 -1.60693836],[0. 0. 0. 0. 0. 0.],"[ 1.56338292e-03  1.59082509e-03 -1.41464476e-02  2.44248626e-06
  3.71517863e-07 -1.36428333e-07]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591430, nanosec=841617785)",,[ 0.01704829 -0.80434215  0.37240368 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591430, nanosec=852004848)",,[ 0.01702926 -0.80435134  0.37252395 -2.98867483 -0.69384453 -1.60693939],[0. 0. 0. 0. 0. 0.],"[ 1.63013768e-03  1.50096563e-03 -1.44347124e-02  1.31417095e-06
 -1.14613687e-07 -1.58975249e-07]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591430, nanosec=852041399)",,[ 0.01706522 -0.80432802  0.37225293 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591430, nanosec=862208363)",,[ 0.01704661 -0.80433696  0.37236585 -2.98867213 -0.69383923 -1.60694265],[0. 0. 0. 0. 0. 0.],"[ 1.53623232e-03  1.35660970e-03 -1.46192382e-02  7.63221017e-07
 -2.80153685e-07 -2.86689230e-07]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591430, nanosec=862231044)",,[ 0.01708214 -0.80431389  0.37210227 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591430, nanosec=872370667)",,[ 0.01706265 -0.80432343  0.37222308 -2.98866991 -0.69383298 -1.60694459],[0. 0. 0. 0. 0. 0.],"[ 1.52905213e-03  1.36479765e-03 -1.44059582e-02  3.67812423e-07
 -1.67199734e-07 -7.45197398e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591430, nanosec=872446300)",,[ 0.01709059 -0.80430684  0.37202704 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591430, nanosec=882660435)",,[ 0.01707735 -0.80430993  0.37208478 -2.98867133 -0.69383016 -1.60694377],[0. 0. 0. 0. 0. 0.],"[ 1.41204663e-03  1.39432585e-03 -1.38802007e-02  3.77936007e-07
  1.15467796e-07 -4.44696393e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591430, nanosec=882695687)",,[ 0.01710787 -0.80429242  0.37187323 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591430, nanosec=892834200)",,[ 0.01709153 -0.8042974   0.37194778 -2.98867277 -0.69382733 -1.60694314],[0. 0. 0. 0. 0. 0.],"[ 1.39694415e-03  1.22276056e-03 -1.36701822e-02  4.68410117e-08
  5.56800595e-08 -1.87978171e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591430, nanosec=892872921)",,[ 0.01712434 -0.80427867  0.37172659 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591430, nanosec=903048835)",,[ 0.01710577 -0.80428514  0.3718068  -2.98867423 -0.69382994 -1.60694109],[0. 0. 0. 0. 0. 0.],"[ 1.34131982e-03  1.23737651e-03 -1.38644304e-02 -1.86071568e-07
  1.84372532e-07  8.79947928e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591430, nanosec=903207221)",,[ 0.01714057 -0.80426512  0.37158205 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591430, nanosec=913398186)",,[ 0.01712156 -0.80426937  0.3716507  -2.98867955 -0.69381752 -1.60693698],[0. 0. 0. 0. 0. 0.],"[ 1.47476139e-03  1.37112182e-03 -1.38696133e-02  8.12933575e-07
  4.31316358e-07  1.91925472e-07]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591430, nanosec=913446588)",,[ 0.01715719 -0.80425125  0.3714341  -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591430, nanosec=923595811)",,[ 0.01713571 -0.80425713  0.37151844 -2.98867822 -0.69382181 -1.60693751],[0. 0. 0. 0. 0. 0.],"[ 1.48017515e-03  1.17208087e-03 -1.33225065e-02 -4.73259482e-07
 -1.65254377e-07  2.84247141e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591430, nanosec=923625953)",,[ 0.01717455 -0.80423676  0.37127951 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591430, nanosec=933760655)",,[ 0.01714952 -0.80424485  0.37138831 -2.98867816 -0.69381868 -1.60693818],[0. 0. 0. 0. 0. 0.],"[ 1.35202903e-03  1.30520383e-03 -1.32483369e-02  8.47781766e-07
  1.47477750e-08 -1.36584565e-07]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591430, nanosec=933788706)",,[ 0.01719133 -0.80422275  0.37113012 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591430, nanosec=943941300)",,[ 0.01716537 -0.80423224  0.37124725 -2.98868004 -0.69381126 -1.60693675],[0. 0. 0. 0. 0. 0.],"[ 1.55574060e-03  1.21893512e-03 -1.39642876e-02  1.67009773e-07
  3.29781206e-08  3.91110247e-09]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591430, nanosec=943976681)",,[ 0.01719946 -0.80421596  0.37105772 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591430, nanosec=954126514)",,[ 0.01718373 -0.8042193   0.37109843 -2.98867784 -0.6938177  -1.60693809],[0. 0. 0. 0. 0. 0.],"[ 1.73633263e-03  1.18649560e-03 -1.32318226e-02 -4.18482240e-07
 -2.28436846e-07 -2.79840560e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591430, nanosec=954168546)",,[ 0.01721514 -0.80420287  0.37091813 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591430, nanosec=964329410)",,[ 0.01719985 -0.80420705  0.37096738 -2.98867525 -0.69381562 -1.60694167],[0. 0. 0. 0. 0. 0.],"[ 1.65527866e-03  1.16816785e-03 -1.30032584e-02 -4.14500414e-09
 -1.61913016e-07 -9.85492436e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591430, nanosec=964357471)",,[ 0.01723007 -0.80419041  0.3707852  -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591430, nanosec=974510564)",,[ 0.01721397 -0.80419544  0.37083985 -2.98867392 -0.69381822 -1.60694481],[0. 0. 0. 0. 0. 0.],"[ 1.38242571e-03  1.15505969e-03 -1.27514939e-02 -2.42709005e-08
  1.80821661e-08 -2.22435651e-07]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591430, nanosec=974553575)",,[ 0.01724436 -0.80417848  0.37065796 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591430, nanosec=984705839)",,[ 0.01722749 -0.80418329  0.37071528 -2.98867607 -0.69381059 -1.6069451 ],[0. 0. 0. 0. 0. 0.],"[ 1.37871988e-03  1.21584857e-03 -1.25000872e-02  7.37375321e-07
  1.00216235e-08 -2.24125361e-07]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591430, nanosec=984739620)",,[ 0.01725796 -0.80416713  0.3705369  -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591430, nanosec=994906034)",,[ 0.01724199 -0.80417235  0.37059644 -2.98867264 -0.69381325 -1.60694837],[0. 0. 0. 0. 0. 0.],"[ 1.38733242e-03  1.07599957e-03 -1.15821007e-02 -4.11523566e-07
 -3.70143046e-07 -1.91266414e-07]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591430, nanosec=994955696)",,[ 0.01727089 -0.80415634  0.3704218  -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591431, nanosec=5097349)",,[ 0.01725647 -0.80416032  0.37047169 -2.98867393 -0.69380297 -1.60694772],[0. 0. 0. 0. 0. 0.],"[ 1.26310220e-03  1.15794340e-03 -1.12439022e-02  1.49114903e-06
  2.84480791e-07  1.31441037e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591431, nanosec=5127240)",,[ 0.01728284 -0.80414636  0.37031539 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591431, nanosec=15285893)",,[ 0.01726958 -0.80414912  0.37036014 -2.98867923 -0.6937833  -1.60694352],[0. 0. 0. 0. 0. 0.],"[ 1.29118794e-03  1.09033815e-03 -1.09124317e-02  1.67758075e-06
  2.61936390e-07  5.87429435e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591431, nanosec=15312664)",,[ 0.01728846 -0.80414167  0.37026531 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591431, nanosec=25440247)",,[ 0.01728162 -0.80414028  0.37026019 -2.98867975 -0.69378292 -1.60694099],[0. 0. 0. 0. 0. 0.],"[ 1.20493455e-03  8.19958810e-04 -9.72207275e-03 -2.88793343e-07
 -1.15038960e-07  1.70773086e-07]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591431, nanosec=25469738)",,[ 0.0172995  -0.80413245  0.37016701 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591431, nanosec=35640322)",,[ 0.01729139 -0.80413267  0.3701739  -2.98867994 -0.69378861 -1.60693833],[0. 0. 0. 0. 0. 0.],"[ 9.74360505e-04  7.59686914e-04 -8.59294965e-03 -4.79889849e-07
  3.96943671e-08  2.26355420e-07]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591431, nanosec=35703375)",,[ 0.01730903 -0.8041245   0.37008218 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591431, nanosec=45849838)",,[ 0.01730046 -0.80412487  0.37008684 -2.98868255 -0.69378737 -1.60693581],[0. 0. 0. 0. 0. 0.],"[ 8.29660393e-04  7.65390693e-04 -8.48737505e-03  1.04563533e-07
  1.48417911e-07 -3.17774930e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591431, nanosec=45894499)",,[ 0.01731791 -0.80411709  0.37000311 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591431, nanosec=56043423)",,[ 0.01730831 -0.80411769  0.37001289 -2.98868382 -0.69378781 -1.60693425],[0. 0. 0. 0. 0. 0.],"[ 7.65737557e-04  7.37064718e-04 -7.25149794e-03  3.32474948e-08
  6.98850786e-08  4.76168644e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591431, nanosec=56074994)",,[ 0.01732572 -0.80411057  0.36993357 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591431, nanosec=66203967)",,[ 0.01731636 -0.80411022  0.36993714 -2.98868219 -0.69378869 -1.60693581],[0. 0. 0. 0. 0. 0.],"[ 7.25652797e-04  6.72117185e-04 -6.68908693e-03 -1.26218875e-07
 -8.67336998e-08 -1.64424688e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591431, nanosec=66236698)",,[ 0.01733262 -0.80410481  0.36987219 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591431, nanosec=76430453)",,[ 0.01732319 -0.80410459  0.36987548 -2.98868182 -0.69378781 -1.60693648],[0. 0. 0. 0. 0. 0.],"[ 6.65457497e-04  5.53638653e-04 -6.01322101e-03  1.92896971e-07
 -3.21436987e-08 -5.69555541e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591431, nanosec=76542137)",,[ 0.01733573 -0.80410221  0.36984448 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591431, nanosec=86766854)",,[ 0.01732963 -0.80409916  0.36982098 -2.9886821  -0.69378307 -1.60693619],[0. 0. 0. 0. 0. 0.],"[ 6.39125070e-04  5.08076247e-04 -5.36778697e-03  5.46484094e-07
  1.61354624e-08  1.83116196e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591431, nanosec=86803255)",,[ 0.01734148 -0.80409741  0.36979324 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591431, nanosec=96963169)",,[ 0.01733496 -0.80409444  0.36977405 -2.98868145 -0.6937811  -1.60693703],[0. 0. 0. 0. 0. 0.],"[ 5.72357014e-04  4.49338946e-04 -4.62765057e-03  2.33600769e-07
 -7.93525387e-08 -2.58407788e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591431, nanosec=96993960)",,[ 0.01734647 -0.80409325  0.36974882 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591431, nanosec=107126623)",,[ 0.01734111 -0.80409093  0.36973211 -2.98867953 -0.69378655 -1.60693718],[0. 0. 0. 0. 0. 0.],"[ 6.02567585e-04  3.22747939e-04 -3.74236934e-03 -4.77591457e-07
 -1.19311162e-07  1.77147795e-07]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591431, nanosec=107163084)",,[ 0.01735078 -0.80408965  0.36971046 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591431, nanosec=117323628)",,[ 0.01734658 -0.80408831  0.36969643 -2.98867642 -0.69379421 -1.60693851],[0. 0. 0. 0. 0. 0.],"[ 5.49065827e-04  2.78107469e-04 -3.49205651e-03 -7.36366078e-07
 -2.03644238e-07  8.50694829e-08]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591431, nanosec=117356229)",,[ 0.0173547  -0.80408638  0.36967557 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591431, nanosec=127489161)",,[ 0.01735155 -0.80408602  0.36966675 -2.98867486 -0.69380241 -1.60693784],[0. 0. 0. 0. 0. 0.],"[ 4.85157297e-04  2.52902403e-04 -2.99241167e-03 -6.93298091e-07
 -8.56493740e-08  1.34760674e-07]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591431, nanosec=127518193)",,[ 0.01735843 -0.80408326  0.36964233 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591431, nanosec=137665126)",,[ 0.01735631 -0.80408368  0.36963992 -2.98867531 -0.69380852 -1.60693515],[0. 0. 0. 0. 0. 0.],"[ 4.67453465e-04  2.23426282e-04 -2.55321119e-03 -7.04211296e-07
  6.25654983e-08  2.61325408e-07]",xmate_state
"builtin_interfaces.msg.Time(sec=1769591431, nanosec=137701408)",,[ 0.01736216 -0.80408015  0.36960916 -2.98867522 -0.69382544 -1.60693116],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1769591431, nanosec=147848191)",,[ 0.0173594  -0.80408147  0.36961499 -2.98867544 -0.69381382 -1.60693465],[0. 0. 0. 0. 0. 0.],"[ 3.05666902e-04  2.07357164e-04 -2.44712793e-03 -5.28832939e-07
  1.07106046e-07  8.77845598e-08]",xmate_state
