header.stamp,header.frame_id,cr7_pos,cr7_force,cr7_vel,topic
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=424120699)",,"[-1.03672015e-03 -6.29902767e-01  4.09135941e-01  2.25692372e+00
  5.80279301e-01  8.46080093e-01]",[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=434258435)",,"[ 4.87688340e-05 -6.30033105e-01  4.09019027e-01  2.25573423e+00
  5.81420307e-01  8.45997110e-01]",[0. 0. 0. 0. 0. 0.],"[-1.23447766e-01  1.29181293e-02  4.82467291e-02  1.25275045e-04
  4.98755433e-05  1.55163524e-05]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=434284006)",,"[-1.66989834e-03 -6.29836693e-01  4.09365657e-01  2.25759425e+00
  5.79804459e-01  8.46287539e-01]",[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=444413941)",,"[-1.18317823e-03 -6.29906092e-01  4.09455374e-01  2.25711416e+00
  5.80661128e-01  8.46671450e-01]",[0. 0. 0. 0. 0. 0.],"[-1.22404884e-01  1.24844759e-02  4.28519659e-02  1.33194868e-04
  3.37561023e-05 -1.06620544e-05]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=444448863)",,[-0.0029069  -0.62970906  0.40979653  2.25900966  0.57869687  0.84646366],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=454584898)",,[-0.00231659 -0.62979596  0.40984044  2.25831075  0.57977946  0.8469742 ],[0. 0. 0. 0. 0. 0.],"[-1.14001180e-01  1.10255982e-02  3.85570406e-02  1.34039426e-04
  1.58878871e-05 -4.08123131e-05]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=454610679)",,[-0.00403281 -0.62959392  0.41016538  2.26035335  0.57746707  0.84634708],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=464727744)",,[-0.00347704 -0.62968628  0.41021349  2.25961358  0.57871258  0.84701257],[0. 0. 0. 0. 0. 0.],"[-1.13857644e-01  1.06497602e-02  3.61542995e-02  1.53464223e-04
  9.50346916e-06 -6.92925840e-05]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=464758965)",,[-0.00507351 -0.62948564  0.41047873  2.26173657  0.57626299  0.84593437],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=474897701)",,[-0.00454709 -0.62958285  0.41051834  2.26089391  0.57752141  0.84675926],[0. 0. 0. 0. 0. 0.],"[-1.05654404e-01  1.03764937e-02  2.96746591e-02  1.60803259e-04
  3.07760080e-07 -9.90600935e-05]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=474923962)",,[-0.00605436 -0.62939834  0.41076408  2.26321864  0.57502764  0.84544468],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=485055107)",,[-0.00562164 -0.62946924  0.4107775   2.26235022  0.57617372  0.84622393],[0. 0. 0. 0. 0. 0.],"[-9.77943399e-02  1.02089390e-02  2.30980113e-02  1.67704350e-04
  3.43740631e-06 -1.25118073e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=485090288)",,[-0.00698936 -0.62932949  0.4110302   2.26482704  0.5737267   0.84486296],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=495240364)",,[-0.00656457 -0.62937687  0.41098042  2.26378737  0.57488568  0.84557722],[0. 0. 0. 0. 0. 0.],"[-9.22071025e-02  8.93107068e-03  1.96960955e-02  1.75594106e-04
  3.15475957e-06 -1.44133717e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=495284126)",,[-0.00789061 -0.62928412  0.41124802  2.26643359  0.57251056  0.84439935],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=505427602)",,[-0.00743294 -0.62930456  0.41117001  2.26529688  0.57359945  0.84491855],[0. 0. 0. 0. 0. 0.],"[-8.57046943e-02  6.73943647e-03  1.89106544e-02  1.79658374e-04
  1.05916583e-05 -1.45990423e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=505459853)",,[-0.00832101 -0.62926898  0.41134781  2.26731657  0.57193565  0.84422027],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=515615679)",,[-0.00825888 -0.62925499  0.4113471   2.26682945  0.57239075  0.8443453 ],[0. 0. 0. 0. 0. 0.],"[-8.14600058e-02  4.82682271e-03  1.71036567e-02  1.74468331e-04
  1.57221037e-05 -1.38789202e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=515653071)",,[-0.00915695 -0.62924764  0.41150536  2.26896709  0.57077348  0.8438798 ],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=525800557)",,[-0.00903171 -0.62922911  0.41151342  2.26834479  0.57128228  0.84387904],[0. 0. 0. 0. 0. 0.],"[-7.67728767e-02  2.17341387e-03  1.64442488e-02  1.65277453e-04
  2.20036289e-05 -1.27320562e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=525828608)",,[-0.00993142 -0.62924203  0.41160873  2.27051941  0.5696469   0.84357644],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=535986554)",,[-0.00983309 -0.62921935  0.41165396  2.26999025  0.57013211  0.84347466],[0. 0. 0. 0. 0. 0.],"[-7.14814106e-02  7.60211963e-04  1.18269661e-02  1.60957976e-04
  2.25286733e-05 -1.15137502e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=536012695)",,[-0.01065451 -0.62924389  0.41165279  2.27193739  0.56857601  0.84322971],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=546144140)",,[-0.01051162 -0.62921977  0.4117321   2.27141091  0.56908344  0.84315464],[0. 0. 0. 0. 0. 0.],"[-6.82415506e-02 -1.48931009e-04  7.40144804e-03  1.58437142e-04
  1.93726956e-05 -1.10133553e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=546179112)",,[-0.01133058 -0.62926135  0.41164168  2.27326284  0.56757018  0.84293793],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=556344779)",,[-0.01116225 -0.6292223   0.41176927  2.27269896  0.56806884  0.84282611],[0. 0. 0. 0. 0. 0.],"[-6.37036430e-02 -3.45038161e-04  3.15586328e-03  1.44746368e-04
  1.09424258e-05 -1.00430532e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=556370249)",,[-0.01192589 -0.62928568  0.41160385  2.27465628  0.5666116   0.84261326],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=566500805)",,[-0.01176868 -0.62923821  0.41176343  2.27390641  0.56711079  0.8425444 ],[0. 0. 0. 0. 0. 0.],"[-5.94445324e-02 -1.79653396e-03 -8.59024996e-04  1.37976457e-04
  1.27848752e-05 -9.20680218e-05]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=566540917)",,[-0.01241923 -0.62932355  0.41154962  2.27607109  0.56554683  0.84198206],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=576739244)",,[-0.01228289 -0.62926603  0.41174114  2.27511801  0.56623729  0.84230786],[0. 0. 0. 0. 0. 0.],"[-5.10027994e-02 -2.79045550e-03 -2.62513007e-03  1.35572890e-04
  1.96436174e-05 -9.13584331e-05]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=576764385)",,[-0.0127925  -0.62937394  0.41149311  2.27749619  0.56435142  0.84101125],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=586894520)",,[-0.01271626 -0.62930038  0.41170074  2.27638221  0.56535892  0.84188232],[0. 0. 0. 0. 0. 0.],"[-4.30654550e-02 -3.55288248e-03 -4.40453715e-03  1.38997050e-04
  2.15040897e-05 -1.17468350e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=586937462)",,[-0.01294761 -0.62940241  0.41146145  2.27821325  0.56376849  0.84052233],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=597107509)",,[-0.01307491 -0.62935461  0.41165344  2.277771    0.56431309  0.8410405 ],[0. 0. 0. 0. 0. 0.],"[-3.09894723e-02 -5.02337779e-03 -4.76834900e-03  1.44977724e-04
  1.56794137e-05 -1.49223657e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=597140280)",,[-0.013174   -0.62947036  0.41140717  2.27975205  0.56248503  0.83941844],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=607282846)",,[-0.01331605 -0.62940985  0.41159141  2.27905286  0.56324935  0.84007916],[0. 0. 0. 0. 0. 0.],"[-2.30333235e-02 -5.78229240e-03 -6.33186959e-03  1.54758740e-04
  1.01797298e-05 -1.67211479e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=607328517)",,[-0.01325814 -0.62954208  0.41137614  2.28143071  0.56107803  0.83801173],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=617494894)",,[-0.01343816 -0.62947654  0.41153382  2.2804587   0.56208372  0.83901321],[0. 0. 0. 0. 0. 0.],"[-9.87710196e-03 -6.86899400e-03 -5.37588272e-03  1.68437753e-04
  1.09579890e-05 -1.84339867e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=617524255)",,[-0.01326117 -0.62961715  0.41132871  2.2829938   0.55960102  0.83640488],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=627670782)",,[-0.01345762 -0.6295526   0.41148618  2.28207084  0.56075827  0.83768764],[0. 0. 0. 0. 0. 0.],"[-2.80501659e-04 -7.32836884e-03 -5.20621957e-03  1.91032887e-04
  1.05264243e-05 -2.20740857e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=627712243)",,[-0.01319081 -0.62969603  0.41127256  2.28445453  0.55801793  0.83460633],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=637863779)",,[-0.01343922 -0.62963385  0.41142099  2.28358286  0.55933713  0.8360759 ],[0. 0. 0. 0. 0. 0.],"[ 2.08880346e-03 -8.24273208e-03 -6.75280363e-03  1.90372268e-04
 -3.07932439e-06 -2.43545249e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=637891300)",,[-0.0130047  -0.62977792  0.41122985  2.28595337  0.55623739  0.8324089 ],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=648047666)",,[-0.01334593 -0.6297126   0.4113281   2.28514204  0.55763472  0.83412129],[0. 0. 0. 0. 0. 0.],"[ 1.05769531e-02 -7.48724930e-03 -8.11740820e-03  1.98099489e-04
 -1.79517438e-05 -2.60188385e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=648087318)",,[-0.01276878 -0.6298641   0.41115791  2.28738675  0.55444608  0.83016523],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=658252625)",,[-0.01314768 -0.62979282  0.41125656  2.286567    0.55592268  0.83204362],[0. 0. 0. 0. 0. 0.],"[ 2.10984248e-02 -7.68877132e-03 -7.49234966e-03  2.08485669e-04
 -2.74995473e-05 -2.81464651e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=658278266)",,[-0.0124971  -0.6299497   0.41105357  2.28874244  0.55272774  0.82799162],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=668407991)",,[-0.01293482 -0.62987953  0.41118375  2.28791311  0.55422732  0.829812  ],[0. 0. 0. 0. 0. 0.],"[ 2.05434248e-02 -8.47393408e-03 -7.57678740e-03  1.98812159e-04
 -2.79362480e-05 -2.91614345e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=668445922)",,[-0.01234674 -0.62999118  0.41098084  2.28932197  0.551906    0.8268698 ],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=678612059)",,[-0.01269088 -0.62995605  0.41108107  2.2891363   0.55254485  0.82762206],[0. 0. 0. 0. 0. 0.],"[ 2.47904164e-02 -7.49141410e-03 -1.06164852e-02  1.91939774e-04
 -3.64145577e-05 -2.79771188e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=678640950)",,[-0.01201607 -0.63007898  0.41083699  2.29048916  0.55020205  0.82461438],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=688760135)",,[-0.01240767 -0.63003786  0.41095405  2.29018407  0.5509283   0.82545165],[0. 0. 0. 0. 0. 0.],"[ 2.92192996e-02 -8.08783135e-03 -1.27003136e-02  1.78067136e-04
 -4.66736519e-05 -2.69182894e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=688795937)",,[-0.01166902 -0.63016396  0.41069066  2.2915779   0.54859134  0.82243163],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=698965913)",,[-0.01204349 -0.63013349  0.41081123  2.29124047  0.54923292  0.82308743],[0. 0. 0. 0. 0. 0.],"[ 3.32603251e-02 -8.37775211e-03 -1.32875397e-02  1.67745141e-04
 -4.67592936e-05 -2.65517714e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=698991274)",,[-0.01134256 -0.63026229  0.41054479  2.29262921  0.547031    0.82050913],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=709121069)",,[-0.01169903 -0.63021765  0.41066947  2.2921719   0.54772301  0.82106844],[0. 0. 0. 0. 0. 0.],"[ 3.43460541e-02 -8.46139436e-03 -1.46085206e-02  1.66323320e-04
 -4.54399814e-05 -2.49696377e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=709158061)",,[-0.01102346 -0.63036826  0.41040412  2.29370221  0.54555746  0.81876034],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=719306607)",,[-0.01138172 -0.63029723  0.4105134   2.29315093  0.54622808  0.81922955],[0. 0. 0. 0. 0. 0.],"[ 3.20265955e-02 -8.03947919e-03 -1.51023094e-02  1.63968219e-04
 -4.10029616e-05 -2.29622090e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=719330968)",,[-0.01068905 -0.63047791  0.41025104  2.29467074  0.54411592  0.8169036 ],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=729448062)",,[-0.01105759 -0.6303921   0.41036796  2.29414066  0.54480227  0.81753475],[0. 0. 0. 0. 0. 0.],"[ 3.32004212e-02 -9.67126184e-03 -1.42933995e-02  1.60176253e-04
 -3.47385263e-05 -2.18647872e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=729483114)",,[-0.01035522 -0.63058625  0.41006122  2.29539761  0.54268901  0.81487392],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=739637380)",,[-0.01072247 -0.63049702  0.41023431  2.29496787  0.54346158  0.81585217],[0. 0. 0. 0. 0. 0.],"[ 3.38543763e-02 -1.05825696e-02 -1.39996630e-02  1.44607947e-04
 -3.98325834e-05 -2.11416904e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=739662351)",,[-0.00996742 -0.63070262  0.40987998  2.29610989  0.54110686  0.81241212],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=749778496)",,[-0.01038629 -0.63059943  0.41008816  2.2956351   0.54219271  0.81411413],[0. 0. 0. 0. 0. 0.],"[ 3.42646563e-02 -9.97435239e-03 -1.54335970e-02  1.33541297e-04
 -4.72696505e-05 -2.12095841e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=749831288)",,[-0.00976905 -0.63076606  0.40979509  2.29645468  0.54023903  0.81110783],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=760011535)",,[-0.00997769 -0.63072311  0.40993531  2.29623021  0.54075315  0.81183961],[0. 0. 0. 0. 0. 0.],"[ 3.79633714e-02 -1.15449354e-02 -1.39200856e-02  1.30350496e-04
 -5.84313537e-05 -2.44467710e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=760102698)",,[-0.00936416 -0.63090601  0.40964961  2.29726606  0.53838831  0.80848478],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=770247765)",,[-0.00958411 -0.63084284  0.40980108  2.29680965  0.53927658  0.80950735],[0. 0. 0. 0. 0. 0.],"[ 3.90608253e-02 -1.23445813e-02 -1.33228642e-02  1.44567998e-04
 -6.76820235e-05 -2.69249126e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=770291766)",,[-0.00897817 -0.63105089  0.4095234   2.29818147  0.53665072  0.806093  ],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=780415241)",,[-0.00919507 -0.63097127  0.40967097  2.29752139  0.53763516  0.80715608],[0. 0. 0. 0. 0. 0.],"[ 3.84646068e-02 -1.26766152e-02 -1.31694622e-02  1.63250564e-04
 -6.89198063e-05 -2.70684692e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=780449092)",,[-0.00860116 -0.63120489  0.40943256  2.29914674  0.53478768  0.8037555 ],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=790581438)",,[-0.00879205 -0.63111814  0.40955024  2.29838684  0.53596018  0.80487191],[0. 0. 0. 0. 0. 0.],"[ 4.01872150e-02 -1.46632146e-02 -1.18353231e-02  1.72934371e-04
 -6.10356890e-05 -2.69456596e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=790616879)",,[-0.00826626 -0.63135141  0.40934694  2.29991737  0.53292494  0.80154278],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=800755765)",,[-0.00841512 -0.63126496  0.40944798  2.29928393  0.53419572  0.8027205 ],[0. 0. 0. 0. 0. 0.],"[ 3.75390006e-02 -1.46365649e-02 -1.00718541e-02  1.81024404e-04
 -6.97945849e-05 -2.59991621e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=800777846)",,[-0.00798848 -0.63147371  0.40924038  2.30046495  0.53132316  0.79963146],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=810910911)",,[-0.00808994 -0.63140597  0.40935181  2.30004116  0.53241463  0.8006778 ],[0. 0. 0. 0. 0. 0.],"[ 3.18887142e-02 -1.41442405e-02 -9.78464264e-03  1.71731514e-04
 -7.97708486e-05 -2.41671054e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=810948422)",,[-0.00774303 -0.63157843  0.40913276  2.30095599  0.52990073  0.79799815],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=821117759)",,[-0.00777573 -0.63154361  0.40922963  2.30065925  0.53057566  0.79864413],[0. 0. 0. 0. 0. 0.],"[ 2.67663798e-02 -1.19902725e-02 -1.11594074e-02  1.47699974e-04
 -7.88983840e-05 -2.04590452e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=821138000)",,[-0.00750904 -0.63165971  0.40903487  2.3013237   0.52863937  0.79646442],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=831264705)",,[-0.00754899 -0.63164308  0.40911261  2.30110374  0.52915801  0.79711477],[0. 0. 0. 0. 0. 0.],"[ 2.16816239e-02 -9.66033618e-03 -1.14512846e-02  1.24637772e-04
 -6.89123211e-05 -1.70645420e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=831303757)",,[-0.00739832 -0.63169031  0.40898574  2.30140704  0.52808108  0.79571917],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=841466273)",,[-0.00735422 -0.63171678  0.40900176  2.30142415  0.52792414  0.79574089],[0. 0. 0. 0. 0. 0.],"[ 1.92773169e-02 -7.11521661e-03 -1.05734123e-02  1.03667513e-04
 -6.57438384e-05 -1.50972265e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=841489174)",,[-0.00720342 -0.63174221  0.40890604  2.30151497  0.5271338   0.79448175],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=851616979)",,[-0.00719144 -0.63177255  0.40891752  2.3015971   0.52694463  0.794492  ],[0. 0. 0. 0. 0. 0.],"[ 1.60234460e-02 -5.45947978e-03 -7.61329079e-03  7.54992225e-05
 -5.56463307e-05 -1.29080722e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=851654401)",,[-0.0070531  -0.63177784  0.40886174  2.30156161  0.526437    0.7936476 ],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=861801647)",,[-0.00706376 -0.63180934  0.40886352  2.30161049  0.52616888  0.79338281],[0. 0. 0. 0. 0. 0.],"[ 1.27733424e-02 -3.71866100e-03 -4.75762014e-03  5.28918241e-05
 -5.29763931e-05 -1.07814939e-04]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=861834608)",,[-0.00694527 -0.63179854  0.40884364  2.30159003  0.52609689  0.793286  ],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=871950913)",,[-0.00693108 -0.63183397  0.4088303   2.30154227  0.52555729  0.79256571],[0. 0. 0. 0. 0. 0.],"[ 1.17654129e-02 -2.06004745e-03 -2.85415841e-03  3.25766158e-05
 -3.91291869e-05 -6.37848233e-05]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=871984074)",,[-0.00687297 -0.6318116   0.40885816  2.30162676  0.5260303   0.79331188],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=882127330)",,[-0.00682848 -0.63184307  0.40880961  2.30152223  0.52528859  0.79232367],[0. 0. 0. 0. 0. 0.],"[ 9.87447201e-03 -6.80159120e-04 -2.03315159e-03  1.60715578e-05
 -1.72566509e-05 -1.73877196e-05]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=882153031)",,[-0.00681617 -0.63180981  0.40890485  2.30158148  0.52619092  0.79349746],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=892265675)",,[-0.00676801 -0.63184236  0.40880318  2.30155724  0.52530979  0.79246205],[0. 0. 0. 0. 0. 0.],"[ 5.44578962e-03  2.02031519e-04 -6.01825878e-04 -2.24936317e-06
  7.54877595e-06  1.51032912e-05]",xmate_state
"builtin_interfaces.msg.Time(sec=1768977979, nanosec=892300377)",,[-0.00680007 -0.63179607  0.40899238  2.3014538   0.52643833  0.79391995],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],xmate_target_pos
